data,evap,inso,prec,temp,umid,vent,volu
2010-09-20,2.2,3.9,0.3,19.82,65.75,19.0,35.94
2010-09-21,4.3,9.0,0.0,23.1,59.25,833333.0,34.51
2010-09-22,6.2,9.4,0.0,24.6,55.0,5.0,33.7
2010-09-23,6.3,8.6,0.0,23.44,63.5,2266667.0,32.91
2010-09-24,7.7,5.8,0.0,22.22,75.0,2066667.0,32.09
2010-09-25,6.1,4.8,29.2,21.64,78.0,2866667.0,31.34
2010-09-26,5.2,0.0,0.0,18.74,94.75,5.0,30.81
2010-09-27,0.5,2.3,39.2,20.62,87.0,1166667.0,30.56
2010-09-28,2.2,0.1,5.2,20.66,90.5,1533333.0,30.39
2010-09-29,1.4,0.7,1.0,22.02,82.25,14.0,30.39
2010-09-30,3.2,2.5,0.0,23.02,76.5,21.0,30.48
2010-01-10,4.1,0.0,0.0,21.64,87.25,666667.0,29.61
2010-02-10,2.4,0.5,10.6,22.48,86.25,1733333.0,29.49
2010-03-10,4.3,0.0,0.2,18.36,81.5,24.0,29.3
2010-04-10,4.0,0.0,0.0,18.26,80.25,21.0,29.1
2010-05-10,1.8,6.6,4.2,21.48,75.75,16.0,28.9
2010-06-10,4.1,3.9,0.4,21.1,80.5,23.0,28.9
2010-07-10,3.6,1.7,0.0,23.0,69.5,933333.0,29.18
2010-08-10,4.9,7.3,2.0,22.68,67.75,3466667.0,27.95
2010-09-10,8.4,6.6,0.0,19.9,63.25,4933333.0,27.72
2010-10-10,7.0,0.0,0.0,17.78,65.5,2233333.0,27.17
2010-11-10,4.5,0.0,0.0,16.28,85.5,766667.0,27.48
2010-12-10,2.7,10.0,8.1,16.98,58.5,2533333.0,27.28
2010-10-13,8.1,6.7,0.0,18.18,65.75,23.0,27.28
2010-10-14,6.4,9.5,0.0,21.74,62.0,1166667.0,26.1
2010-10-15,6.2,0.6,0.0,23.48,69.75,433333.0,24.92
2010-10-16,4.3,4.7,0.0,25.12,66.0,433333.0,24.69
2010-10-17,5.3,8.0,0.0,23.66,79.25,6.0,24.73
2010-10-18,5.0,0.9,11.4,20.96,85.5,2433333.0,24.58
2010-10-19,2.4,0.0,15.6,17.28,75.25,2466667.0,24.28
2010-10-20,3.9,11.3,0.0,20.06,58.75,2033333.0,23.87
2010-10-21,6.1,11.1,0.0,20.7,67.0,1766667.0,23.68
2010-10-22,6.5,6.8,0.0,22.48,70.5,1.0,23.61
2010-10-23,5.5,2.0,0.0,22.48,79.5,0.0,23.31
2010-10-24,3.0,5.8,3.1,22.76,79.0,1966667.0,23.12
2010-10-25,4.2,2.5,0.1,22.46,75.5,11.0,22.97
2010-10-26,3.8,4.4,40.2,20.8,86.5,533333.0,22.15
2010-10-27,2.5,6.1,3.5,19.94,69.75,3.0,21.6
2010-10-28,5.9,9.3,0.0,21.48,65.25,433333.0,22.41
2010-10-29,5.6,10.5,0.0,24.06,63.0,13.0,21.75
2010-10-30,7.2,4.6,0.0,24.32,69.75,5033333.0,21.46
2010-10-31,6.8,3.5,6.4,22.06,75.5,5.0,21.6
2010-01-11,4.5,0.0,6.4,20.5,94.0,14.0,20.75
2010-02-11,1.0,0.2,12.2,20.86,81.25,2066667.0,20.96
2010-03-11,3.5,8.3,0.0,21.84,68.25,2233333.0,20.08
2010-04-11,6.5,10.2,0.0,23.52,69.0,1133333.0,18.83
2010-05-11,6.3,10.7,0.0,24.2,70.0,5.0,17.86
2010-06-11,5.8,0.3,9.2,20.8,90.25,16.0,17.56
2010-07-11,1.4,8.6,16.9,22.04,70.0,2466667.0,17.39
2010-08-11,6.0,5.2,0.0,23.24,80.25,1633333.0,16.67
2010-09-11,3.4,8.1,47.8,24.16,69.75,1333333.0,15.76
2010-10-11,4.9,5.2,0.0,23.0,87.25,23.0,14.19
2010-11-11,3.1,0.1,24.8,19.12,85.0,1666667.0,13.11
2010-12-11,2.6,0.7,0.0,17.84,83.75,2366667.0,13.31
2010-11-13,2.5,0.0,13.1,16.78,92.75,1066667.0,12.92
2010-11-14,1.0,0.0,2.5,17.8,89.5,533333.0,12.65
2010-11-15,1.5,0.0,2.9,18.92,87.25,533333.0,12.33
2010-11-16,2.2,0.0,9.1,19.36,94.75,666667.0,11.93
2010-11-17,0.5,0.0,11.5,21.12,93.0,7.0,12.85
2010-11-18,1.8,9.7,1.2,23.2,73.25,28.0,14.12
2010-11-19,5.5,11.7,0.0,23.38,66.5,1533333.0,15.35
2010-11-20,7.5,9.7,0.0,23.76,75.0,1033333.0,15.76
2010-11-21,5.5,5.5,13.1,23.6,78.0,0.0,15.52
2010-11-22,3.7,0.1,0.2,23.2,84.5,0.0,15.48
2010-11-23,2.1,4.7,11.6,24.02,84.5,2966667.0,15.93
2010-11-24,2.7,0.4,71.0,22.68,86.5,533333.0,18.1
2010-11-25,2.5,7.5,3.1,23.92,81.25,12.0,18.98
2010-11-26,4.2,8.3,16.9,24.18,72.0,766667.0,19.62
2010-11-27,4.2,8.2,15.4,23.64,72.25,1533333.0,20.43
2010-11-28,6.1,11.0,0.0,24.7,66.25,18.0,21.28
2010-11-29,7.0,7.3,0.0,25.26,73.25,5.0,21.85
2010-11-30,4.5,0.3,6.2,25.02,78.75,666667.0,20.89
2010-01-12,4.5,5.2,0.2,24.58,86.75,26.0,20.68
2010-02-12,2.7,4.8,14.0,23.74,87.25,1666667.0,20.47
2010-03-12,2.8,7.6,14.0,26.12,73.0,21.0,21.0
2010-04-12,5.4,7.1,13.0,25.96,76.75,19574.0,24.58
2010-05-12,5.6,6.4,0.0,24.52,85.0,11.0,28.23
2010-06-12,3.5,2.7,120.4,23.94,85.0,6.0,32.71
2010-07-12,3.8,2.1,23.8,24.58,86.5,0.0,37.5
2010-08-12,2.4,6.6,12.2,24.96,81.5,1766667.0,42.71
2010-09-12,4.8,6.8,8.0,25.1,75.25,2690733.0,44.25
2010-10-12,5.5,1.3,0.3,24.04,77.25,2390733.0,44.44
2010-11-12,4.9,8.4,0.0,26.36,72.75,13.0,44.35
2010-12-12,6.7,6.5,0.0,25.12,82.5,666667.0,44.44
2010-12-13,5.0,4.6,17.7,24.52,82.0,16.0,45.1
2010-12-14,3.9,2.7,40.3,23.56,88.5,2933333.0,46.64
2010-12-15,2.5,0.0,18.9,23.0,86.75,1066667.0,48.76
2010-12-16,1.6,2.3,13.1,23.88,84.5,666667.0,50.41
2010-12-17,3.0,9.5,18.4,25.16,71.0,15.0,50.65
2010-12-18,4.5,5.3,30.9,24.0,81.0,22.0,50.55
2010-12-19,2.7,8.8,42.8,25.1,76.0,19574.0,50.8
2010-12-20,5.5,10.8,0.3,25.96,75.75,433333.0,51.62
2010-12-21,5.0,7.5,7.8,25.68,81.0,0.0,52.15
2010-12-22,4.2,4.8,6.7,23.72,81.5,15.0,51.91
2010-12-23,3.0,1.6,9.1,22.6,87.5,5.0,53.11
2010-12-24,2.3,2.9,22.2,23.72,81.5,2533333.0,55.08
2010-12-25,3.5,4.5,0.0,25.04,76.5,271444.0,56.54
2010-12-26,4.0,3.2,48.0,24.2,88.0,766667.0,59.59
2010-12-27,2.5,2.4,31.7,24.34,85.25,966667.0,62.62
2010-12-28,2.7,3.1,2.0,23.48,81.25,1562213.0,63.49
2010-12-29,3.0,6.3,4.1,23.48,75.0,23.0,62.79
2010-12-30,5.2,1.2,0.0,22.88,78.25,12.0,61.05
2010-12-31,5.3,0.0,0.1,22.1,86.5,12.0,58.96
2011-01-02,3.6,0.9,21.4,23.78,78.5,0.0,72.96
2011-02-02,3.0,6.7,0.8,24.14,80.75,26.0,74.04
2011-03-02,3.0,4.0,58.7,24.72,80.0,1633333.0,74.33
2011-04-02,4.0,5.4,0.0,25.96,69.75,0.0,73.12
2011-05-02,4.4,12.2,0.0,26.64,61.25,433333.0,72.96
2011-06-02,6.2,11.5,0.0,25.72,69.5,0.0,72.51
2011-07-02,6.2,9.8,6.4,26.52,65.0,666667.0,71.67
2011-08-02,6.8,10.8,0.0,26.4,63.25,1033333.0,71.39
2011-09-02,6.5,9.6,0.0,26.24,65.25,0.0,71.05
2011-10-02,5.9,10.3,0.0,28.12,58.0,666667.0,70.49
2011-11-02,7.4,6.9,0.0,26.12,67.0,866667.0,69.77
2011-12-02,5.4,7.2,24.2,26.7,62.75,1733333.0,70.33
2011-02-13,5.1,9.3,0.0,26.16,65.5,1066667.0,71.11
2011-02-14,6.2,9.0,0.0,25.44,75.25,1066667.0,72.0
2011-02-15,4.7,7.3,3.0,23.96,81.25,533333.0,72.45
2011-02-16,4.0,2.6,84.6,22.76,87.25,1933333.0,72.4
2011-02-17,2.7,1.0,21.8,23.04,85.25,433333.0,73.23
2011-02-18,2.2,9.2,0.7,24.84,68.25,1966667.0,72.67
2011-02-19,6.3,10.2,0.0,25.96,64.5,12.0,72.67
2011-02-20,6.5,9.2,0.0,25.52,71.0,17.0,72.67
2011-02-21,5.5,10.1,0.9,26.48,65.0,3033333.0,72.4
2011-02-22,6.0,8.3,0.3,25.52,71.75,6.0,71.22
2011-02-23,5.0,7.1,1.0,24.5,80.75,14.0,70.27
2011-02-24,3.2,8.2,8.1,25.16,73.25,1066667.0,70.27
2011-02-25,5.3,7.0,0.0,25.74,70.75,1933333.0,69.99
2011-02-26,5.9,4.8,0.0,26.18,71.0,12.0,70.33
2011-02-27,5.8,6.8,0.0,24.84,81.75,533333.0,70.27
2011-02-28,2.8,0.1,87.5,22.72,90.75,1333333.0,71.84
2011-01-03,1.2,1.3,61.2,22.52,86.75,0.0,74.39
2011-02-03,2.2,0.0,11.7,21.76,92.75,533333.0,76.23
2011-03-03,1.2,0.0,39.2,21.16,92.75,0.0,76.7
2011-04-03,1.1,0.0,2.9,21.62,90.25,933333.0,76.58
2011-05-03,1.5,0.0,10.1,19.68,96.25,666667.0,76.58
2011-06-03,0.5,0.0,37.8,20.48,93.0,1166667.0,78.43
2011-07-03,1.2,0.0,11.0,21.4,91.5,1566667.0,78.83
2011-08-03,1.9,0.0,3.2,21.84,94.25,1366667.0,80.08
2011-09-03,1.3,4.4,32.9,22.94,81.0,833333.0,79.84
2011-10-03,3.8,4.1,0.0,24.04,80.75,1466667.0,78.66
2011-11-03,3.5,3.1,0.3,24.36,78.0,17.0,76.99
2011-12-03,4.7,0.3,0.0,24.46,80.5,1833333.0,75.37
2011-03-13,2.8,1.6,0.5,24.36,86.25,6.0,74.39
2011-03-14,1.9,7.5,2.4,24.08,85.75,16.0,73.86
2011-03-15,3.1,8.4,56.2,24.64,79.75,43.0,73.92
2011-03-16,4.5,0.0,83.4,22.2,90.75,2433333.0,75.31
2011-03-17,1.0,3.2,22.8,22.88,82.5,2133333.0,75.66
2011-03-18,3.5,4.2,0.0,23.78,83.5,5.0,74.15
2011-03-19,2.5,4.7,0.0,23.72,75.0,2.0,73.07
2011-03-20,4.1,4.5,0.7,22.68,77.5,1733333.0,73.12
2011-03-21,4.3,6.4,0.0,22.72,79.5,1866667.0,72.9
2011-03-22,4.1,0.4,2.9,22.04,88.25,2166667.0,72.17
2011-03-23,2.3,1.7,0.4,22.86,78.5,1166667.0,72.51
2011-03-24,4.2,3.7,0.0,24.12,76.75,433333.0,73.12
2011-03-25,2.9,4.8,0.0,23.9,80.5,1933333.0,73.58
2011-03-26,3.4,8.7,0.1,25.46,76.25,13.0,74.44
2011-03-27,5.3,6.3,24.2,25.96,79.25,11.0,75.43
2011-03-28,3.6,6.3,0.0,24.64,84.0,17.0,75.83
2011-03-29,3.4,4.6,6.8,24.5,84.75,0.0,75.14
2011-03-30,2.4,2.9,19.0,23.68,78.75,2633333.0,76.81
2011-03-31,3.0,8.0,1.9,22.64,81.25,1133333.0,78.03
2011-01-04,3.2,9.0,9.2,23.8,76.25,1.0,79.48
2011-02-04,4.6,5.0,0.0,23.06,82.5,533333.0,80.08
2011-03-04,3.0,1.0,11.0,22.1,88.5,833333.0,80.5
2011-04-04,1.8,2.8,3.9,22.96,87.5,533333.0,81.15
2011-05-04,2.1,3.9,1.8,22.98,88.0,433333.0,81.93
2011-06-04,2.4,10.1,8.0,21.52,74.5,1533333.0,82.77
2011-07-04,5.2,6.7,0.0,22.24,76.0,1633333.0,83.25
2011-08-04,5.0,5.6,0.0,22.26,76.0,533333.0,83.42
2011-09-04,3.9,7.0,0.0,21.36,79.0,533333.0,83.01
2011-10-04,3.6,1.8,0.7,21.52,84.0,0.0,82.71
2011-11-04,3.0,9.1,0.5,23.94,73.75,12.0,82.77
2011-12-04,3.7,8.6,0.0,24.12,75.0,0.0,84.38
2011-04-13,3.7,5.3,0.0,23.72,78.0,533333.0,85.78
2011-04-14,3.1,9.0,0.0,25.1,71.5,866667.0,86.02
2011-04-15,4.1,9.3,0.0,24.98,73.25,1333333.0,85.78
2011-04-16,5.1,8.9,0.0,24.1,72.5,533333.0,86.64
2011-04-17,4.5,10.0,0.0,23.6,69.75,666667.0,87.57
2011-04-18,4.7,10.5,0.0,23.64,73.5,5.0,88.61
2011-04-19,4.3,10.4,0.0,23.36,75.25,1833333.0,89.48
2011-04-20,4.7,9.8,0.0,23.04,68.75,16.0,90.1
2011-04-21,6.8,10.0,0.0,22.88,64.5,533333.0,90.65
2011-04-22,5.9,10.1,0.0,22.62,71.5,433333.0,91.02
2011-04-23,5.0,9.8,0.0,23.7,74.5,533333.0,91.33
2011-04-24,4.4,5.8,0.0,22.08,87.5,0.0,91.45
2011-04-25,2.5,6.0,55.6,21.24,87.0,7.0,91.97
2011-04-26,2.7,0.6,25.4,20.0,84.5,1533333.0,92.2
2011-04-27,2.3,0.0,0.1,18.2,90.25,533333.0,92.31
2011-04-28,1.2,3.1,0.6,19.8,85.0,2133333.0,91.68
2011-04-29,3.5,6.2,0.0,21.68,79.25,1266667.0,90.9
2011-04-30,3.0,6.9,0.0,21.6,75.75,433333.0,88.68
2011-01-05,3.2,8.1,0.0,22.7,68.75,3333333.0,88.12
2011-02-05,4.1,0.1,0.0,20.72,88.75,0.0,88.37
2011-03-05,1.7,0.0,1.5,19.68,83.5,1433333.0,88.43
2011-04-05,2.9,0.4,0.1,19.12,86.75,1833333.0,88.55
2011-05-05,1.8,6.4,0.0,20.4,84.5,5.0,88.61
2011-06-05,2.3,8.6,0.0,22.84,67.75,433333.0,88.86
2011-07-05,3.7,6.4,0.0,20.18,74.5,1533333.0,88.61
2011-08-05,4.5,8.1,0.0,20.28,76.5,0.0,88.74
2011-09-05,2.9,7.0,0.0,20.54,79.25,1433333.0,88.61
2011-10-05,4.0,0.0,0.7,19.8,90.5,1466667.0,88.43
2011-11-05,1.1,3.9,0.9,21.32,85.75,0.0,88.25
2011-12-05,2.3,3.2,0.0,21.04,84.25,766667.0,88.12
2011-05-13,2.7,2.6,0.3,19.8,82.5,1066667.0,87.88
2011-05-14,3.1,2.6,0.0,19.04,80.75,2166667.0,87.63
2011-05-15,2.9,7.5,0.0,19.14,78.0,766667.0,87.57
2011-05-16,3.9,8.5,2.9,19.28,71.0,25.0,87.81
2011-05-17,3.7,2.6,3.8,17.18,80.75,766667.0,88.25
2011-05-18,2.3,6.5,0.0,15.84,80.5,16.0,88.06
2011-05-19,3.6,0.4,0.0,16.76,86.5,1066667.0,88.37
2011-05-20,1.5,3.8,0.0,18.68,79.25,766667.0,88.55
2011-05-21,2.7,7.5,0.0,18.06,80.25,866667.0,88.61
2011-05-22,3.8,7.4,0.0,18.4,72.75,2266667.0,88.06
2011-05-23,4.7,8.7,0.0,17.24,76.0,0.0,87.88
2011-05-24,3.7,8.9,0.0,17.72,73.25,433333.0,87.88
2011-05-25,3.9,6.8,0.0,17.12,83.0,0.0,87.94
2011-05-26,2.5,6.3,0.0,19.0,71.25,1466667.0,88.18
2011-05-27,3.5,3.1,0.0,18.72,80.0,1833333.0,88.31
2011-05-28,2.9,1.1,0.8,17.24,79.5,433333.0,88.06
2011-05-29,2.8,2.8,0.0,16.18,75.75,12.0,87.75
2011-05-30,3.3,9.1,0.0,16.0,72.5,11.0,87.81
2011-05-31,3.5,8.8,0.0,17.44,78.75,433333.0,87.01
2011-01-06,3.1,4.8,0.0,18.72,67.0,1.0,87.26
2011-11-08,6.8,9.8,0.8,18.08,57.0,23.0,41.26
2011-09-20,8.5,8.7,0.0,21.28,41.25,533333.0,25.48
2011-03-10,8.5,2.2,45.0,20.34,80.25,766667.0,22.11
2011-04-10,3.7,5.4,0.0,20.46,68.5,32.0,22.63
2011-05-10,6.6,5.1,0.8,21.74,62.0,26.0,23.16
2011-06-10,7.7,8.9,0.0,23.5,54.0,24.0,23.5
2011-07-10,10.2,10.4,0.0,22.82,61.0,2333333.0,23.76
2011-08-10,9.4,8.2,0.0,25.64,47.0,2733333.0,23.87
2011-09-10,10.4,4.8,0.0,23.52,70.25,2966667.0,23.94
2011-10-10,6.0,8.4,4.8,25.82,57.75,866667.0,23.61
2011-11-10,8.2,2.3,1.5,23.12,77.5,1833333.0,23.12
2011-12-10,3.3,6.9,4.5,23.64,70.25,23.0,22.86
2011-10-13,6.3,0.0,0.0,21.48,93.25,7.0,23.04
2011-10-14,1.4,0.0,7.1,23.82,80.75,866667.0,23.68
2011-10-15,2.0,0.1,1.6,21.2,87.5,2733333.0,24.47
2011-10-16,2.6,3.2,9.0,21.02,85.0,14.0,25.37
2011-10-17,2.0,0.0,44.2,19.96,90.75,4.0,27.4
2011-10-18,2.5,0.0,8.0,17.96,73.75,13.0,29.46
2011-10-19,3.5,4.4,0.0,17.78,68.25,2333333.0,31.1
2011-10-20,5.2,0.9,0.0,17.82,67.5,2066667.0,32.21
2011-10-21,5.0,6.8,0.0,18.22,60.25,2133333.0,32.83
2011-10-22,6.6,0.0,0.0,17.82,83.5,2266667.0,32.99
2011-10-23,2.4,1.7,0.0,21.44,66.75,1733333.0,33.2
2011-10-24,5.5,7.2,0.0,23.4,57.5,2866667.0,33.28
2011-10-25,7.7,10.2,0.0,24.28,55.75,18.0,33.49
2011-10-26,9.0,7.6,0.0,26.18,56.0,766667.0,33.82
2011-10-27,8.5,9.2,0.0,25.5,58.75,1133333.0,34.0
2011-10-28,7.5,7.8,0.0,24.86,69.0,2866667.0,34.3
2011-10-29,6.6,8.2,0.2,24.62,60.0,1533333.0,34.6
2011-10-30,8.4,0.2,6.8,22.6,77.75,3.0,34.73
2011-10-31,5.0,0.0,20.6,16.02,94.5,0.0,35.21
2011-01-11,1.2,5.3,7.6,17.24,69.0,28.0,35.9
2011-02-11,5.7,8.6,0.0,17.66,57.25,24.0,36.24
2011-03-11,7.8,8.5,0.0,18.3,59.5,28.0,36.46
2011-04-11,8.0,9.6,0.0,19.16,57.0,2666667.0,36.55
2011-05-11,8.0,8.4,0.0,20.92,59.75,1033333.0,36.55
2011-06-11,7.0,4.9,0.0,21.88,62.0,1333333.0,36.42
2011-07-11,7.0,2.1,0.0,21.58,75.5,1366667.0,36.42
2011-08-11,5.5,3.7,0.1,22.74,66.5,833333.0,36.2
2011-09-11,6.3,8.2,0.0,23.4,68.5,1266667.0,36.24
2011-10-11,6.4,8.9,0.4,25.38,52.5,1366667.0,36.29
2011-11-11,8.5,5.5,0.0,25.4,57.75,1766667.0,36.03
2011-12-11,8.0,6.1,0.0,23.68,75.0,1.0,35.94
2011-11-13,4.8,0.4,13.6,21.66,88.25,866667.0,36.16
2011-11-14,2.5,0.0,38.0,21.66,95.25,0.0,38.42
2011-11-15,1.0,0.0,3.0,21.72,84.5,3066667.0,40.81
2011-11-16,3.0,0.5,1.0,20.26,91.5,3333333.0,43.88
2011-11-17,1.7,0.0,23.9,18.14,83.25,11.0,46.74
2011-11-18,3.0,0.4,1.5,17.76,82.25,1066667.0,49.05
2011-11-19,4.0,0.1,0.7,17.14,88.25,1366667.0,50.41
2011-11-20,2.0,8.0,1.9,21.12,67.5,26.0,50.99
2011-11-21,6.5,10.8,0.0,23.82,61.75,0.0,50.7
2011-11-22,7.0,2.9,0.0,23.8,78.25,1066667.0,50.07
2011-11-23,4.5,4.8,7.3,22.56,80.5,2433333.0,49.48
2011-11-24,5.0,8.8,0.0,22.4,66.25,17.0,48.61
2011-11-25,6.2,8.9,0.0,22.5,67.75,1833333.0,47.64
2011-11-26,6.0,0.0,0.0,22.72,80.25,1866667.0,46.69
2011-11-27,2.5,0.0,2.8,20.64,88.5,2266667.0,45.43
2011-11-28,2.3,0.0,0.6,20.28,87.75,16.0,44.3
2011-11-29,2.0,2.4,2.3,21.32,82.75,1633333.0,43.03
2011-11-30,3.0,4.0,3.5,23.48,80.0,433333.0,43.83
2011-01-12,2.9,9.0,2.9,23.48,73.25,433333.0,43.27
2011-02-12,4.6,1.2,13.2,19.92,86.0,7.0,43.27
2011-03-12,4.0,0.8,1.6,19.6,83.0,1666667.0,43.32
2011-04-12,3.6,2.0,1.6,21.88,75.75,2433333.0,42.66
2011-05-12,4.2,2.1,0.0,23.08,74.25,1966667.0,41.62
2011-06-12,5.0,2.0,0.0,23.16,82.5,833333.0,40.76
2011-07-12,3.0,0.0,0.3,22.2,93.75,1366667.0,39.95
2011-08-12,1.5,3.5,15.6,23.64,83.0,1966667.0,39.73
2011-09-12,2.7,0.0,37.6,21.84,93.75,0.0,40.99
2011-10-12,1.1,0.2,8.3,21.0,85.5,16.0,42.3
2011-11-12,2.2,8.8,2.9,21.84,67.5,12.0,43.41
2011-12-12,5.9,11.1,0.0,22.72,74.75,666667.0,43.46
2011-12-13,5.0,8.9,3.2,23.72,74.0,1666667.0,43.13
2011-12-14,7.0,0.3,9.2,23.2,82.0,0.0,42.85
2011-12-15,2.9,0.0,8.8,21.82,92.0,2.0,41.44
2011-12-16,1.1,8.3,3.4,24.26,81.0,11.0,40.99
2011-12-17,3.6,7.2,6.4,23.48,80.25,1433333.0,40.45
2011-12-18,4.4,4.7,8.2,24.62,75.75,1433333.0,39.95
2011-12-19,3.3,3.7,20.6,23.1,75.75,666667.0,40.27
2011-12-20,3.9,5.4,0.0,23.52,74.25,6.0,39.77
2011-12-21,5.4,7.2,0.0,25.32,49.5,11.0,39.19
2011-12-22,8.2,12.4,0.0,25.14,49.75,433333.0,38.38
2011-12-23,9.9,12.5,0.0,25.5,55.25,11.0,37.54
2011-12-24,8.3,9.9,0.0,25.46,74.0,933333.0,36.33
2011-12-25,5.9,4.2,6.0,24.14,86.0,1966667.0,35.12
2011-12-26,2.8,0.0,54.9,20.76,97.75,966667.0,37.54
2011-12-27,0.8,1.3,31.9,22.06,83.5,2066667.0,38.65
2011-12-28,2.7,3.4,3.3,22.04,83.75,533333.0,39.23
2011-12-29,2.7,0.3,19.0,20.78,80.75,1366667.0,39.73
2011-12-30,2.8,2.8,0.7,21.38,81.25,1766667.0,39.68
2011-12-31,3.6,0.0,0.0,22.3,90.25,966667.0,39.23
2012-01-02,3.0,5.7,2.7,22.74,88.0,11.0,66.94
2012-02-02,2.5,9.4,11.0,24.76,65.5,16.0,66.73
2012-03-02,7.0,10.7,0.0,25.14,57.25,16.0,66.35
2012-04-02,7.3,12.1,0.0,24.82,52.25,1366667.0,66.13
2012-05-02,7.8,11.9,0.0,24.92,62.75,0.0,65.86
2012-06-02,6.6,11.3,0.0,26.76,52.25,533333.0,64.46
2012-07-02,6.2,10.9,0.0,27.3,46.75,2033333.0,62.62
2012-08-02,6.4,11.5,0.0,26.36,54.75,1666667.0,61.42
2012-09-02,6.3,5.1,0.0,25.76,73.5,2366667.0,60.58
2012-10-02,6.0,6.7,0.6,25.52,79.0,1633333.0,59.8
2012-11-02,4.0,1.6,10.0,24.92,81.25,15.0,59.43
2012-12-02,2.4,0.6,32.6,22.84,95.25,1366667.0,60.42
2012-02-13,1.1,0.9,7.8,23.22,91.5,11.0,61.83
2012-02-14,1.7,8.1,2.0,24.68,68.75,1666667.0,63.27
2012-02-15,5.7,11.3,0.0,24.92,67.0,2.0,63.76
2012-02-16,6.7,9.8,0.0,24.82,62.5,21.0,63.97
2012-02-17,7.5,9.9,0.0,25.56,66.5,2633333.0,63.7
2012-02-18,6.7,10.8,0.0,24.88,60.75,1366667.0,63.11
2012-02-19,7.1,0.0,0.0,24.36,75.75,0.0,62.46
2012-02-20,3.4,6.7,0.0,25.86,62.75,12.0,61.68
2012-02-21,6.8,2.7,0.0,25.42,67.5,1766667.0,60.95
2012-02-22,5.2,7.3,0.0,25.72,69.0,766667.0,60.42
2012-02-23,4.8,4.1,0.0,24.68,82.75,11.0,60.63
2012-02-24,2.7,7.0,4.9,24.96,74.5,766667.0,61.42
2012-02-25,5.5,9.0,0.0,26.9,65.25,1.0,61.42
2012-02-26,5.9,11.2,0.0,27.6,56.0,1066667.0,60.69
2012-02-27,8.0,11.0,0.0,26.56,63.75,1966667.0,59.59
2012-02-28,8.1,11.0,0.0,27.14,55.75,1066667.0,58.81
2012-02-29,7.8,10.8,0.0,25.7,59.75,533333.0,57.92
2012-01-03,8.5,11.0,0.0,26.92,45.0,666667.0,57.19
2012-02-03,9.4,8.2,0.0,24.9,68.5,533333.0,56.18
2012-03-03,5.5,4.5,3.8,23.16,82.75,866667.0,55.43
2012-04-03,3.3,6.0,5.2,23.96,72.25,2533333.0,54.82
2012-05-03,6.1,8.4,0.0,25.48,64.5,2033333.0,54.32
2012-11-03,2.4,3.8,3.0,22.1,82.75,5.0,48.51
2012-12-03,3.0,7.8,21.5,23.08,82.0,11.0,47.45
2012-03-13,3.8,4.6,1.0,22.46,85.5,1366667.0,46.32
2012-03-14,2.2,7.5,2.2,23.92,77.0,0.0,45.28
2012-03-15,4.2,6.9,1.0,23.7,80.0,866667.0,44.77
2012-03-16,4.3,1.2,53.8,21.84,86.75,5.0,45.75
2012-03-17,1.9,2.2,10.4,22.1,77.75,1266667.0,46.93
2012-03-18,3.4,3.9,0.0,21.6,69.0,1633333.0,47.88
2012-03-19,5.8,2.6,0.0,21.94,75.75,1266667.0,48.47
2012-03-20,4.0,4.8,0.0,22.96,79.25,14.0,48.47
2012-03-21,3.5,7.0,0.0,23.48,76.25,0.0,48.51
2012-03-22,4.2,7.6,0.0,23.94,77.25,0.0,47.88
2012-03-23,4.0,0.8,15.8,22.34,88.0,0.0,48.37
2012-03-24,1.5,3.1,23.3,23.68,80.0,1633333.0,49.19
2012-03-25,2.6,5.4,2.0,24.32,79.5,533333.0,50.12
2012-03-26,3.4,8.1,0.0,25.5,71.25,533333.0,50.36
2012-03-27,4.6,6.6,0.0,25.48,72.75,0.0,50.21
2012-03-28,4.2,2.0,0.3,21.8,83.0,22.0,50.75
2012-03-29,2.6,0.0,68.2,20.06,87.5,11.0,51.18
2012-03-30,1.8,1.9,0.0,22.36,82.0,433333.0,51.23
2012-03-31,2.1,6.5,1.0,22.12,83.0,21.0,51.18
2012-01-04,3.2,5.1,2.8,21.72,83.0,5.0,51.18
2012-02-04,3.0,6.4,0.3,23.48,75.5,533333.0,51.33
2012-03-04,4.1,4.3,0.0,22.04,81.5,0.0,51.18
2012-04-04,3.0,6.6,29.8,23.52,78.25,0.0,50.84
2012-05-04,2.8,9.4,0.0,25.3,74.25,433333.0,50.17
2012-06-04,3.9,3.0,4.8,23.84,84.75,766667.0,50.17
2012-07-04,2.5,5.7,0.8,23.68,79.5,1.0,50.02
2012-08-04,3.6,6.1,0.0,24.74,75.5,0.0,49.87
2012-09-04,3.4,5.8,0.0,23.36,80.0,17.0,49.78
2012-10-04,3.6,7.7,0.4,23.36,77.0,2166667.0,48.71
2012-11-04,4.2,7.6,0.0,23.72,76.0,1.0,47.74
2012-12-04,4.5,4.7,0.0,23.88,78.0,0.0,47.88
2012-04-13,3.0,7.7,0.0,23.3,81.25,866667.0,47.93
2012-04-14,3.3,3.8,1.1,24.22,80.75,0.0,47.93
2012-04-15,2.7,4.2,0.0,23.32,86.5,666667.0,48.27
2012-04-16,3.0,0.0,25.8,20.12,93.5,2133333.0,49.24
2012-04-17,0.9,8.5,2.1,21.2,78.25,1366667.0,50.5
